#WormPep	CDS	SwissProtAc	SwissProtID	Description	
RP:RP25556	cr01.sctg1240.wum.3.1			
RP:RP25557	cr01.sctg5.wum.551.1			
RP:RP25558	cr01.sctg1.wum.4.1			
RP:RP25559	cr01.sctg2.wum.116.1			
RP:RP25560	cr01.sctg109.wum.25.1			
RP:RP25561	cr01.sctg878.wum.5.1			
RP:RP25562	cr01.sctg44.wum.15.2			
RP:RP25563	cr01.sctg72.wum.35.1			
RP:RP25564	cr01.sctg59.wum.56.1			
RP:RP25565	cr01.sctg1864.wum.2.1			
RP:RP25566	cr01.sctg602.wum.2.1			
RP:RP25567	cr01.sctg183.wum.8.1			
RP:RP25568	cr01.sctg0.wum.724.1			
RP:RP25569	cr01.sctg6.wum.245.1			
RP:RP25570	cr01.sctg97.wum.16.1			
RP:RP25571	cr01.sctg184.wum.20.1			
RP:RP25572	cr01.sctg10.wum.69.1			
RP:RP25573	cr01.sctg18.wum.169.1			
RP:RP25574	cr01.sctg103.wum.6.1			
RP:RP25575	cr01.sctg4.wum.359.1			
RP:RP25576	cr01.sctg1807.wum.2.1			
RP:RP25577	cr01.sctg78.wum.10.1			
RP:RP25578	cr01.sctg3840.wum.2.1			
RP:RP25579	cr01.sctg3332.wum.1.1			
RP:RP25580	cr01.sctg18.wum.73.1			
RP:RP25581	cr01.sctg31.wum.119.1			
RP:RP25582	cr01.sctg15.wum.162.1			
RP:RP25583	cr01.sctg68.wum.35.1			
RP:RP25584	cr01.sctg28.wum.19.1			
RP:RP25585	cr01.sctg41.wum.52.1			
RP:RP25586	cr01.sctg177.wum.47.1			
RP:RP25587	cr01.sctg46.wum.43.1			
RP:RP25588	cr01.sctg861.wum.4.1			
RP:RP25589	cr01.sctg20.wum.169.1			
RP:RP25590	cr01.sctg2693.wum.2.1			
RP:RP25591	cr01.sctg35.wum.110.1			
RP:RP25592	cr01.sctg234.wum.17.1			
RP:RP25593	cr01.sctg0.wum.151.1			
RP:RP25594	cr01.sctg173.wum.26.1			
RP:RP25595	cr01.sctg112.wum.31.1			
RP:RP25596	cr01.sctg9.wum.260.1			
RP:RP25597	cr01.sctg125.wum.18.1			
RP:RP25598	cr01.sctg6787.wum.1.1			
RP:RP25599	cr01.sctg338.wum.2.1			
RP:RP25600	cr01.sctg9005.wum.1.1			
RP:RP25601	cr01.sctg141.wum.10.1			
RP:RP25602	cr01.sctg903.wum.1.1			
RP:RP25603	cr01.sctg26.wum.57.1			
RP:RP25604	cr01.sctg1374.wum.1.1			
RP:RP25605	cr01.sctg13.wum.298.1			
RP:RP25606	cr01.sctg34.wum.88.1			
RP:RP25607	cr01.sctg7.wum.196.1			
RP:RP25608	cr01.sctg6.wum.307.1			
RP:RP25609	cr01.sctg125.wum.6.1			
RP:RP25610	cr01.sctg1.wum.916.1			
RP:RP25611	cr01.sctg33.wum.79.1			
RP:RP25612	cr01.sctg10.wum.304.1			
RP:RP25613	cr01.sctg12.wum.277.1			
RP:RP25614	cr01.sctg3.wum.563.1			
RP:RP25615	cr01.sctg5.wum.246.1			
RP:RP25616	cr01.sctg4.wum.235.1			
RP:RP25617	cr01.sctg124.wum.21.1			
RP:RP25618	cr01.sctg221.wum.9.1			
RP:RP25619	cr01.sctg0.wum.465.1			
RP:RP25620	cr01.sctg12.wum.269.1			
RP:RP25621	cr01.sctg3360.wum.1.1			
RP:RP25622	cr01.sctg2698.wum.2.1			
RP:RP25623	cr01.sctg85.wum.24.1			
RP:RP25624	cr01.sctg181.wum.17.1			
RP:RP25625	cr01.sctg1.wum.733.1			
RP:RP25626	cr01.sctg1.wum.381.2			
RP:RP25627	cr01.sctg40.wum.24.1			
RP:RP25628	cr01.sctg116.wum.8.1			
RP:RP25629	cr01.sctg77.wum.2.1			
RP:RP25630	cr01.sctg24.wum.59.1			
RP:RP25631	cr01.sctg38.wum.17.1			
RP:RP25632	cr01.sctg31.wum.93.1			
RP:RP25633	cr01.sctg32.wum.178.1			
RP:RP25634	cr01.sctg78.wum.35.1			
RP:RP25635	cr01.sctg209.wum.15.1			
RP:RP25636	cr01.sctg720.wum.7.1			
RP:RP25637	cr01.sctg863.wum.2.1			
RP:RP25638	cr01.sctg706.wum.3.1			
RP:RP25639	cr01.sctg26.wum.180.1			
RP:RP25640	cr01.sctg2.wum.250.1			
RP:RP25641	cr01.sctg258.wum.8.1			
RP:RP25642	cr01.sctg106.wum.25.1			
RP:RP25643	cr01.sctg33.wum.141.1			
RP:RP25644	cr01.sctg238.wum.10.1			
RP:RP25645	cr01.sctg155.wum.1.1			
RP:RP25646	cr01.sctg72.wum.69.1			
RP:RP25647	cr01.sctg33.wum.119.2			
RP:RP25648	cr01.sctg8571.wum.1.1			
RP:RP25649	cr01.sctg67.wum.31.1			
RP:RP25650	cr01.sctg24.wum.44.1			
RP:RP25651	cr01.sctg26.wum.152.1			
RP:RP25652	cr01.sctg21.wum.154.1			
RP:RP25653	cr01.sctg102.wum.54.1			
RP:RP25654	cr01.sctg252.wum.5.1			
RP:RP25655	cr01.sctg89.wum.62.1			
RP:RP25656	cr01.sctg3822.wum.1.1			
RP:RP25657	cr01.sctg856.wum.2.1			
RP:RP25658	cr01.sctg471.wum.3.1			
RP:RP25659	cr01.sctg1920.wum.1.1			
RP:RP25660	cr01.sctg222.wum.11.1			
RP:RP25661	cr01.sctg2.wum.422.1			
RP:RP25662	cr01.sctg123.wum.9.1			
RP:RP25663	cr01.sctg1.wum.228.1			
RP:RP25664	cr01.sctg980.wum.3.1			
RP:RP25665	cr01.sctg66.wum.61.1			
RP:RP25666	cr01.sctg145.wum.16.1			
RP:RP25667	cr01.sctg60.wum.71.1			
RP:RP25668	cr01.sctg185.wum.10.1			
RP:RP25669	cr01.sctg26.wum.75.1			
RP:RP25670	cr01.sctg93.wum.22.1			
RP:RP25671	cr01.sctg35.wum.44.1			
RP:RP25672	cr01.sctg7.wum.536.1			
RP:RP25673	cr01.sctg56.wum.10.1			
RP:RP25674	cr01.sctg2296.wum.1.1			
RP:RP25675	cr01.sctg287.wum.1.1			
RP:RP25676	cr01.sctg38.wum.18.1			
RP:RP25677	cr01.sctg1730.wum.3.1			
RP:RP25678	cr01.sctg1604.wum.2.1			
RP:RP25679	cr01.sctg269.wum.12.1			
RP:RP25680	cr01.sctg10.wum.71.1			
RP:RP25681	cr01.sctg6569.wum.1.1			
RP:RP25682	cr01.sctg2294.wum.1.1			
RP:RP25683	124155			
RP:RP25684	cr01.sctg12.wum.131.1			
RP:RP25685	cr01.sctg5.wum.200.1			
RP:RP25686	cr01.sctg4.wum.530.1			
RP:RP25687	cr01.sctg82.wum.28.1			
RP:RP25688	cr01.sctg201.wum.1.1			
RP:RP25689	cr01.sctg176.wum.12.1			
RP:RP25690	cr01.sctg2.wum.688.1			
RP:RP25691	cr01.sctg49.wum.91.1			
RP:RP25692	cr01.sctg119.wum.14.1			
RP:RP25693	cr01.sctg37.wum.76.1			
RP:RP25694	cr01.sctg42.wum.2.1			
RP:RP25695	cr01.sctg70.wum.69.1			
RP:RP25696	cr01.sctg0.wum.187.1			
RP:RP25697	cr01.sctg26.wum.80.1			
RP:RP25698	cr01.sctg64.wum.15.1			
RP:RP25699	cr01.sctg96.wum.18.1			
RP:RP25700	cr01.sctg4.wum.309.1			
RP:RP25701	cr01.sctg1548.wum.1.1			
RP:RP25702	cr01.sctg3.wum.454.1			
RP:RP25703	cr01.sctg259.wum.3.1			
RP:RP25704	cr01.sctg44.wum.25.1			
RP:RP25705	cr01.sctg0.wum.934.1			
RP:RP25706	cr01.sctg110.wum.17.1			
RP:RP25707	cr01.sctg0.wum.1031.1			
RP:RP25708	cr01.sctg101.wum.1.1			
RP:RP25709	cr01.sctg819.wum.6.1			
RP:RP25710	cr01.sctg37.wum.70.1			
RP:RP25711	cr01.sctg167.wum.16.1			
RP:RP25712	cr01.sctg84.wum.22.1			
RP:RP25713	cr01.sctg9.wum.110.1			
RP:RP25714	cr01.sctg224.wum.13.1			
RP:RP25715	cr01.sctg94.wum.13.1			
RP:RP25716	cr01.sctg6.wum.291.1			
RP:RP25717	cr01.sctg6.wum.52.1			
RP:RP25718	cr01.sctg70.wum.75.1			
RP:RP25719	cr01.sctg18.wum.229.1			
RP:RP25720	cr01.sctg1.wum.952.1			
RP:RP25721	cr01.sctg0.wum.491.1			
RP:RP25722	cr01.sctg139.wum.13.1			
RP:RP25723	cr01.sctg628.wum.3.1			
RP:RP25724	cr01.sctg14.wum.328.3			
RP:RP25725	cr01.sctg33.wum.112.1			
RP:RP25726	cr01.sctg233.wum.8.1			
RP:RP25727	cr01.sctg5.wum.244.1			
RP:RP25728	cr01.sctg155.wum.7.1			
RP:RP25729	cr01.sctg0.wum.526.1			
RP:RP25730	cr01.sctg26.wum.172.1			
RP:RP25731	cr01.sctg51.wum.26.1			
RP:RP25732	cr01.sctg51.wum.50.1			
RP:RP25733	cr01.sctg3733.wum.2.1			
RP:RP25734	cr01.sctg460.wum.5.1			
RP:RP25735	cr01.sctg132.wum.15.1			
RP:RP25736	cr01.sctg113.wum.27.1			
RP:RP25737	cr01.sctg19.wum.178.1			
RP:RP25738	cr01.sctg22.wum.68.1			
RP:RP25739	cr01.sctg104.wum.20.1			
RP:RP25740	cr01.sctg55.wum.6.1			
RP:RP25741	cr01.sctg68.wum.15.1			
RP:RP25742	cr01.sctg2905.wum.1.1			
RP:RP25743	cr01.sctg45.wum.13.1			
RP:RP25744	cr01.sctg88.wum.46.1			
RP:RP25745	124155			
RP:RP25746	cr01.sctg148.wum.19.1			
RP:RP25747	cr01.sctg2.wum.191.1			
RP:RP25748	cr01.sctg877.wum.1.1			
RP:RP25749	cr01.sctg751.wum.1.1			
RP:RP25750	cr01.sctg640.wum.1.1			
RP:RP25751	cr01.sctg19.wum.24.1			
RP:RP25752	cr01.sctg81.wum.5.1			
RP:RP25753	cr01.sctg635.wum.1.1			
RP:RP25754	cr01.sctg3.wum.356.1			
RP:RP25755	cr01.sctg1142.wum.1.1			
RP:RP25756	cr01.sctg18.wum.46.1			
RP:RP25757	cr01.sctg307.wum.10.1			
RP:RP25758	cr01.sctg12.wum.107.1			
RP:RP25759	cr01.sctg4.wum.56.1			
RP:RP25760	cr01.sctg26.wum.49.1			
RP:RP25761	cr01.sctg31.wum.99.1			
RP:RP25762	cr01.sctg6183.wum.1.1			
RP:RP25763	cr01.sctg370.wum.1.1			
RP:RP25764	cr01.sctg210.wum.8.1			
RP:RP25765	cr01.sctg24.wum.8.1			
RP:RP25766	cr01.sctg13.wum.104.1			
RP:RP25767	cr01.sctg83.wum.39.1			
RP:RP25768	cr01.sctg264.wum.7.1			
RP:RP25769	cr01.sctg10.wum.154.1			
RP:RP25770	cr01.sctg5.wum.231.1			
RP:RP25771	cr01.sctg21.wum.22.1			
RP:RP25772	cr01.sctg152.wum.18.1			
RP:RP25773	cr01.sctg32.wum.161.1			
RP:RP25774	cr01.sctg42.wum.67.1			
RP:RP25775	cr01.sctg5.wum.15.1			
RP:RP25776	cr01.sctg160.wum.6.1			
RP:RP25777	cr01.sctg13.wum.56.1			
RP:RP25778	cr01.sctg3.wum.22.1			
RP:RP25779	cr01.sctg5994.wum.1.1			
RP:RP25780	cr01.sctg10.wum.24.1			
RP:RP25781	cr01.sctg5.wum.6.1			
RP:RP25782	cr01.sctg1.wum.59.1			
RP:RP25783	cr01.sctg73.wum.22.1			
RP:RP25784	cr01.sctg5971.wum.1.1			
RP:RP25785	cr01.sctg2591.wum.1.1			
RP:RP25786	cr01.sctg39.wum.29.1			
RP:RP25787	cr01.sctg10.wum.421.1			
RP:RP25788	cr01.sctg15.wum.25.1			
RP:RP25789	cr01.sctg391.wum.3.1			
RP:RP25790	cr01.sctg109.wum.54.1			
RP:RP25791	cr01.sctg10.wum.330.1			
RP:RP25792	cr01.sctg27.wum.12.1			
RP:RP25793	cr01.sctg2.wum.4.1			
RP:RP25794	cr01.sctg22.wum.84.1			
RP:RP25795	cr01.sctg33.wum.133.1			
RP:RP25796	cr01.sctg81.wum.29.1			
RP:RP25797	cr01.sctg7.wum.389.1			
RP:RP25798	cr01.sctg10.wum.101.1			
RP:RP25799	cr01.sctg2.wum.120.1			
RP:RP25800	cr01.sctg9.wum.41.1			
RP:RP25801	cr01.sctg18.wum.243.1			
RP:RP25802	cr01.sctg243.wum.15.1			
RP:RP25803	cr01.sctg1551.wum.3.1			
RP:RP25804	cr01.sctg0.wum.1022.1			
RP:RP25805	cr01.sctg4.wum.8.1			
RP:RP25806	cr01.sctg27.wum.61.1			
RP:RP25807	cr01.sctg15.wum.252.1			
RP:RP25808	cr01.sctg168.wum.9.1			
RP:RP25809	cr01.sctg9.wum.304.1			
RP:RP25810	cr01.sctg7.wum.284.1			
RP:RP25811	cr01.sctg1411.wum.1.1			
RP:RP25812	cr01.sctg2.wum.46.1			
RP:RP25813	cr01.sctg184.wum.10.1			
RP:RP25814	cr01.sctg37.wum.44.1			
RP:RP25815	cr01.sctg375.wum.1.1			
RP:RP25816	cr01.sctg52.wum.78.1			
RP:RP25817	cr01.sctg132.wum.30.1			
RP:RP25818	cr01.sctg5.wum.165.1			
RP:RP25819	cr01.sctg7.wum.534.1			
RP:RP25820	cr01.sctg29.wum.52.1			
RP:RP25821	cr01.sctg121.wum.7.1			
RP:RP25822	cr01.sctg257.wum.18.1			
RP:RP25823	cr01.sctg16.wum.195.1			
RP:RP25824	cr01.sctg5.wum.110.1			
RP:RP25825	cr01.sctg6.wum.427.1			
RP:RP25826	cr01.sctg1147.wum.1.1			
RP:RP25827	cr01.sctg146.wum.7.1			
RP:RP25828	cr01.sctg10.wum.294.1			
RP:RP25829	cr01.sctg15.wum.108.1			
RP:RP25830	cr01.sctg264.wum.11.1			
RP:RP25831	cr01.sctg13.wum.27.1			
RP:RP25832	cr01.sctg70.wum.50.1			
RP:RP25833	cr01.sctg78.wum.17.1			
RP:RP25834	cr01.sctg428.wum.4.1			
RP:RP25835	cr01.sctg8.wum.171.1			
RP:RP25836	cr01.sctg31.wum.89.2			
RP:RP25837	cr01.sctg0.wum.452.1			
RP:RP25838	cr01.sctg2.wum.56.1			
RP:RP25839	cr01.sctg214.wum.3.1			
RP:RP25840	cr01.sctg41.wum.8.1			
RP:RP25841	cr01.sctg20.wum.17.1			
RP:RP25842	cr01.sctg1274.wum.2.1			
RP:RP25843	cr01.sctg827.wum.2.1			
RP:RP25844	cr01.sctg6.wum.16.1			
RP:RP25845	cr01.sctg3.wum.220.1			
RP:RP25846	cr01.sctg60.wum.78.1			
RP:RP25847	cr01.sctg120.wum.7.1			
RP:RP25848	cr01.sctg99.wum.43.1			
RP:RP25849	cr01.sctg95.wum.41.1			
RP:RP25850	cr01.sctg9.wum.311.1			
RP:RP25851	cr01.sctg90.wum.13.1			
RP:RP25852	cr01.sctg158.wum.28.1			
RP:RP25853	cr01.sctg7463.wum.1.1			
RP:RP25854	cr01.sctg81.wum.54.1			
RP:RP25855	cr01.sctg415.wum.5.1			
RP:RP25856	cr01.sctg10.wum.339.1			
RP:RP25857	cr01.sctg122.wum.7.1			
RP:RP25858	cr01.sctg25.wum.3.1			
RP:RP25859	cr01.sctg14.wum.253.1			
RP:RP25860	cr01.sctg0.wum.784.1			
RP:RP25861	cr01.sctg3.wum.178.1			
RP:RP25862	cr01.sctg4.wum.527.1			
RP:RP25863	cr01.sctg9.wum.128.1			
RP:RP25864	cr01.sctg14.wum.248.1			
RP:RP25865	cr01.sctg4780.wum.1.1			
RP:RP25866	cr01.sctg1386.wum.3.1			
RP:RP25867	cr01.sctg9.wum.375.1			
RP:RP25868	cr01.sctg7.wum.405.1			
RP:RP25869	cr01.sctg6.wum.418.1			
RP:RP25870	cr01.sctg122.wum.22.1			
RP:RP25871	cr01.sctg26.wum.7.1			
RP:RP25872	cr01.sctg1535.wum.2.1			
RP:RP25873	cr01.sctg169.wum.11.1			
RP:RP25874	cr01.sctg639.wum.1.1			
RP:RP25875	cr01.sctg7.wum.224.1			
RP:RP25876	cr01.sctg72.wum.15.1			
RP:RP25877	cr01.sctg129.wum.22.1			
RP:RP25878	cr01.sctg34.wum.67.1			
RP:RP25879	cr01.sctg2.wum.288.1			
RP:RP25880	cr01.sctg44.wum.116.1			
RP:RP25881	cr01.sctg98.wum.18.1			
RP:RP25882	cr01.sctg112.wum.7.1			
RP:RP25883	cr01.sctg18.wum.28.1			
RP:RP25884	cr01.sctg8570.wum.1.1			
RP:RP25885	cr01.sctg95.wum.27.1			
RP:RP25886	cr01.sctg109.wum.59.1			
RP:RP25887	cr01.sctg0.wum.740.1			
RP:RP25888	cr01.sctg2.wum.268.1			
RP:RP25889	cr01.sctg57.wum.36.1			
RP:RP25890	cr01.sctg3.wum.86.1			
RP:RP25891	cr01.sctg68.wum.52.1			
RP:RP25892	cr01.sctg113.wum.5.1			
RP:RP25893	cr01.sctg16.wum.4.1			
RP:RP25894	cr01.sctg32.wum.132.1			
RP:RP25895	cr01.sctg164.wum.15.1			
RP:RP25896	cr01.sctg9.wum.418.1			
RP:RP25897	cr01.sctg26.wum.65.1			
RP:RP25898	cr01.sctg5592.wum.1.1			
RP:RP25899	cr01.sctg1451.wum.1.1			
RP:RP25900	cr01.sctg13.wum.29.1			
RP:RP25901	cr01.sctg4.wum.42.1			
RP:RP25902	cr01.sctg78.wum.39.1			
RP:RP25903	cr01.sctg269.wum.9.1			
RP:RP25904	cr01.sctg94.wum.66.1			
RP:RP25905	cr01.sctg3.wum.324.1			
RP:RP25906	cr01.sctg1386.wum.1.1			
RP:RP25907	cr01.sctg932.wum.4.1			
RP:RP25908	cr01.sctg11.wum.59.1			
RP:RP25909	cr01.sctg76.wum.24.1			
RP:RP25910	124155			
RP:RP25911	cr01.sctg167.wum.12.1			
RP:RP25912	cr01.sctg3385.wum.1.1			
RP:RP25913	cr01.sctg172.wum.15.1			
RP:RP25914	cr01.sctg0.wum.844.1			
RP:RP25915	cr01.sctg5.wum.160.1			
RP:RP25916	cr01.sctg19.wum.184.1			
RP:RP25917	cr01.sctg19.wum.185.1			
RP:RP25918	cr01.sctg510.wum.2.1			
RP:RP25919	cr01.sctg10.wum.373.1			
RP:RP25920	cr01.sctg72.wum.7.1			
RP:RP25921	cr01.sctg1431.wum.1.1			
RP:RP25922	cr01.sctg70.wum.1.1			
RP:RP25923	cr01.sctg1182.wum.3.1			
RP:RP25924	cr01.sctg1.wum.58.1			
RP:RP25925	cr01.sctg2945.wum.1.1			
RP:RP25926	cr01.sctg525.wum.1.1			
RP:RP25927	cr01.sctg84.wum.41.1			
RP:RP25928	cr01.sctg144.wum.15.1			
RP:RP25929	cr01.sctg35.wum.11.1			
RP:RP25930	cr01.sctg11.wum.178.1			
RP:RP25931	cr01.sctg4.wum.441.1			
RP:RP25932	cr01.sctg56.wum.56.1			
RP:RP25933	cr01.sctg2.wum.396.1			
RP:RP25934	cr01.sctg328.wum.4.1			
RP:RP25935	cr01.sctg14.wum.150.1			
RP:RP25936	cr01.sctg217.wum.12.1			
RP:RP25937	cr01.sctg16.wum.36.1			
RP:RP25938	cr01.sctg95.wum.6.1			
RP:RP25939	cr01.sctg903.wum.2.1			
RP:RP25940	cr01.sctg18.wum.242.1			
RP:RP25941	cr01.sctg194.wum.28.1			
RP:RP25942	cr01.sctg26.wum.149.1			
RP:RP25943	cr01.sctg85.wum.20.1			
RP:RP25944	cr01.sctg197.wum.5.1			
RP:RP25945	cr01.sctg234.wum.7.1			
RP:RP25946	cr01.sctg13.wum.176.1			
RP:RP25947	cr01.sctg1.wum.817.1			
RP:RP25948	cr01.sctg33.wum.154.1			
RP:RP25949	cr01.sctg989.wum.1.1			
RP:RP25950	cr01.sctg498.wum.1.1			
RP:RP25951	cr01.sctg35.wum.49.1			
RP:RP25952	cr01.sctg13.wum.24.1			
RP:RP25953	cr01.sctg845.wum.4.1			
RP:RP25954	cr01.sctg647.wum.2.1			
RP:RP25955	cr01.sctg10.wum.160.1			
RP:RP25956	cr01.sctg16.wum.41.1			
RP:RP25957	cr01.sctg3.wum.238.1			
RP:RP25958	cr01.sctg33.wum.63.1			
RP:RP25959	cr01.sctg45.wum.35.1			
RP:RP25960	cr01.sctg1884.wum.1.1			
RP:RP25961	cr01.sctg11.wum.60.1			
RP:RP25962	cr01.sctg94.wum.67.1			
RP:RP25963	cr01.sctg2077.wum.3.1			
RP:RP25964	cr01.sctg96.wum.15.1			
RP:RP25965	cr01.sctg31.wum.41.1			
RP:RP25966	cr01.sctg4.wum.342.1			
RP:RP25967	cr01.sctg1.wum.624.1			
RP:RP25968	cr01.sctg139.wum.20.1			
RP:RP25969	cr01.sctg1034.wum.5.1			
RP:RP25970	cr01.sctg93.wum.38.1			
RP:RP25971	cr01.sctg44.wum.7.1			
RP:RP25972	cr01.sctg656.wum.5.1			
RP:RP25973	cr01.sctg11.wum.60.2			
RP:RP25974	cr01.sctg0.wum.456.1			
RP:RP25975	cr01.sctg94.wum.71.1			
RP:RP25976	cr01.sctg81.wum.41.2			
RP:RP25977	cr01.sctg83.wum.46.1			
RP:RP25978	cr01.sctg3.wum.321.1			
RP:RP25979	cr01.sctg2.wum.94.1			
RP:RP25980	cr01.sctg127.wum.41.1			
RP:RP25981	cr01.sctg14.wum.67.1			
RP:RP25982	cr01.sctg14.wum.351.1			
RP:RP25983	cr01.sctg389.wum.2.1			
RP:RP25984	cr01.sctg4.wum.502.1			
RP:RP25985	cr01.sctg3.wum.556.1			
RP:RP25986	cr01.sctg9.wum.285.1			
RP:RP25987	cr01.sctg98.wum.26.1			
RP:RP25988	cr01.sctg25.wum.38.1			
RP:RP25989	cr01.sctg67.wum.21.1			
RP:RP25990	cr01.sctg393.wum.2.1			
RP:RP25991	cr01.sctg141.wum.20.1			
RP:RP25992	cr01.sctg21.wum.70.1			
RP:RP25993	cr01.sctg2726.wum.1.1			
RP:RP25994	cr01.sctg66.wum.31.1			
RP:RP25995	cr01.sctg4.wum.459.1			
RP:RP25996	cr01.sctg2.wum.600.2			
RP:RP25997	cr01.sctg6.wum.377.1			
RP:RP25998	cr01.sctg292.wum.6.1			
RP:RP25999	cr01.sctg4.wum.560.1			
RP:RP26000	cr01.sctg46.wum.16.1			
RP:RP26001	cr01.sctg15.wum.42.1			
RP:RP26002	cr01.sctg557.wum.1.1			
RP:RP26003	cr01.sctg18.wum.81.1			
RP:RP26004	cr01.sctg3.wum.476.1			
RP:RP26005	cr01.sctg287.wum.4.1			
RP:RP26006	cr01.sctg1.wum.235.1			
RP:RP26007	cr01.sctg0.wum.418.1			
RP:RP26008	cr01.sctg426.wum.1.1			
RP:RP26009	cr01.sctg3.wum.423.1			
RP:RP26010	cr01.sctg27.wum.102.1			
RP:RP26011	cr01.sctg1766.wum.1.1			
RP:RP26012	cr01.sctg925.wum.6.1			
RP:RP26013	cr01.sctg3.wum.378.1			
RP:RP26014	cr01.sctg21.wum.10.1			
RP:RP26015	cr01.sctg171.wum.6.1			
RP:RP26016	cr01.sctg0.wum.649.1			
RP:RP26017	cr01.sctg0.wum.163.1			
RP:RP26018	cr01.sctg6562.wum.1.1			
RP:RP26019	cr01.sctg159.wum.22.1			
RP:RP26020	cr01.sctg68.wum.29.1			
RP:RP26021	cr01.sctg17.wum.129.1			
RP:RP26022	cr01.sctg10.wum.418.1			
RP:RP26023	cr01.sctg10.wum.182.1			
RP:RP26024	cr01.sctg127.wum.47.1			
RP:RP26025	cr01.sctg296.wum.5.1			
RP:RP26026	cr01.sctg127.wum.43.1			
RP:RP26027	cr01.sctg3000.wum.1.1			
RP:RP26028	cr01.sctg4591.wum.1.1			
RP:RP26029	cr01.sctg0.wum.562.1			
RP:RP26030	cr01.sctg31.wum.9.1			
RP:RP26031	cr01.sctg44.wum.44.1			
RP:RP26032	cr01.sctg68.wum.6.1			
RP:RP26033	cr01.sctg25.wum.48.1			
RP:RP26034	cr01.sctg727.wum.8.1			
RP:RP26035	cr01.sctg84.wum.16.1			
RP:RP26036	cr01.sctg18.wum.171.1			
RP:RP26037	cr01.sctg2.wum.28.1			
RP:RP26038	cr01.sctg2607.wum.2.1			
RP:RP26039	cr01.sctg26.wum.9.1			
RP:RP26040	cr01.sctg26.wum.105.1			
RP:RP26041	cr01.sctg37.wum.68.1			
RP:RP26042	cr01.sctg3868.wum.1.1			
RP:RP26043	cr01.sctg62.wum.21.1			
RP:RP26044	cr01.sctg41.wum.58.1			
RP:RP26045	cr01.sctg36.wum.64.1			
RP:RP26046	cr01.sctg8159.wum.1.1			
RP:RP26047	cr01.sctg2207.wum.2.1			
RP:RP26048	cr01.sctg113.wum.49.1			
RP:RP26049	cr01.sctg16.wum.35.1			
RP:RP26050	cr01.sctg21.wum.14.1			
RP:RP26051	cr01.sctg47.wum.67.1			
RP:RP26052	cr01.sctg6.wum.195.1			
RP:RP26053	cr01.sctg545.wum.2.1			
RP:RP26054	cr01.sctg211.wum.8.1			
RP:RP26055	cr01.sctg41.wum.51.1			
RP:RP26056	cr01.sctg11.wum.141.1			
RP:RP26057	cr01.sctg21.wum.36.1			
RP:RP26058	cr01.sctg8.wum.124.1			
RP:RP26059	cr01.sctg6.wum.305.2			
RP:RP26060	cr01.sctg2.wum.118.1			
RP:RP26061	cr01.sctg5.wum.414.1			
RP:RP26062	cr01.sctg187.wum.8.1			
RP:RP26063	cr01.sctg185.wum.6.1			
RP:RP26064	cr01.sctg113.wum.7.1			
RP:RP26065	cr01.sctg0.wum.929.1			
RP:RP26066	cr01.sctg33.wum.67.1			
RP:RP26067	cr01.sctg5.wum.348.1			
RP:RP26068	cr01.sctg23.wum.40.1			
RP:RP26069	cr01.sctg74.wum.20.1			
RP:RP26070	cr01.sctg5.wum.480.1			
RP:RP26071	cr01.sctg15.wum.92.1			
RP:RP26072	cr01.sctg13.wum.152.1			
RP:RP26073	cr01.sctg1.wum.75.1			
RP:RP26074	cr01.sctg81.wum.64.1			
RP:RP26075	cr01.sctg61.wum.60.1			
RP:RP26076	cr01.sctg645.wum.2.1			
RP:RP26077	cr01.sctg297.wum.10.1			
RP:RP26078	cr01.sctg73.wum.39.1			
RP:RP26079	cr01.sctg3.wum.538.1			
RP:RP26080	cr01.sctg45.wum.45.1			
RP:RP26081	cr01.sctg5.wum.602.2			
RP:RP26082	cr01.sctg520.wum.4.1			
RP:RP26083	cr01.sctg9.wum.339.1			
RP:RP26084	cr01.sctg56.wum.31.1			
RP:RP26085	cr01.sctg42.wum.102.1			
RP:RP26086	cr01.sctg81.wum.6.1			
RP:RP26087	cr01.sctg1721.wum.2.1			
RP:RP26088	cr01.sctg69.wum.19.1			
RP:RP26089	cr01.sctg6572.wum.1.1			
RP:RP26090	cr01.sctg34.wum.53.1			
RP:RP26091	cr01.sctg242.wum.6.1			
RP:RP26092	cr01.sctg90.wum.28.1			
RP:RP26093	cr01.sctg47.wum.75.1			
RP:RP26094	cr01.sctg49.wum.90.1			
RP:RP26095	cr01.sctg149.wum.29.1			
RP:RP26096	cr01.sctg19.wum.181.1			
RP:RP26097	cr01.sctg7869.wum.1.1			
RP:RP26098	cr01.sctg11.wum.290.1			
RP:RP26099	cr01.sctg17.wum.205.1			
RP:RP26100	cr01.sctg1.wum.573.1			
RP:RP26101	cr01.sctg2.wum.129.1			
RP:RP26102	cr01.sctg1074.wum.1.1			
RP:RP26103	cr01.sctg1.wum.434.1			
RP:RP26104	cr01.sctg161.wum.6.1			
RP:RP26105	cr01.sctg36.wum.92.1			
RP:RP26106	cr01.sctg82.wum.39.1			
RP:RP26107	cr01.sctg10.wum.246.1			
RP:RP26108	cr01.sctg68.wum.71.1			
RP:RP26109	cr01.sctg165.wum.32.1			
RP:RP26110	cr01.sctg165.wum.7.1			
RP:RP26111	cr01.sctg7.wum.216.1			
RP:RP26112	cr01.sctg6.wum.558.1			
